rank	literal	freq
14761	宵	1334
14762	家下	1334
14763	對決	1334
14764	對這	1334
14765	小兔	1334
14766	小動作	1334
14767	小圖講	1334
14768	小次	1334
14769	小蓮	1334
14770	小貞個	1334
14771	小貞用	1334
14772	小鳥	1334
14773	就暈	1334
14774	屍蟲	1334
14775	岑麗香	1334
14776	巢	1334
14777	工程	1334
14778	差別	1334
14779	巴克	1334
14780	平伏	1334
14781	平平	1334
14782	平穩	1334
14783	年級	1334
14784	幾想	1334
14785	弟子	1334
14786	張個	1334
14787	張有成	1334
14788	張靖嵐	1334
14789	強風	1334
14790	彎腰	1334
14791	後備	1334
14792	從容	1334
14793	忍無可忍	1334
14794	思問	1334
14795	思索	1334
14796	思訓	1334
14797	怪人	1334
14798	怪聲	1334
14799	悠	1334
14800	想入	1334
14801	想學	1334
14802	態	1334
14803	慘啦	1334
14804	懂事	1334
14805	成程	1334
14806	我下	1334
14807	我住	1334
14808	我定	1334
14809	我想知	1334
14810	我教	1334
14811	我暈	1334
14812	我次次	1334
14813	我溝	1334
14814	我轉	1334
14815	我靈機	1334
14816	戰術	1334
14817	手握	1334
14818	手緊	1334
14819	打劫	1334
14820	打字	1334
14821	扶起	1334
14822	批評	1334
14823	抑制	1334
14824	抽動	1334
14825	拃	1334
14826	拆散	1334
14827	拔	1334
14828	拔出	1334
14829	招惹	1334
14830	持久	1334
14831	指引	1334
14832	捐血	1334
14833	掉轉	1334
14834	採取	1334
14835	接手	1334
14836	推入	1334
14837	推論	1334
14838	插進	1334
14839	換來	1334
14840	搜房	1334
14841	操控	1334
14842	擘大眼	1334
14843	擺低	1334
14844	支筆	1334
14845	收手	1334
14846	收緊	1334
14847	放膽	1334
14848	救世主	1334
14849	散落	1334
14850	整爛	1334
14851	斯基	1334
14852	新界	1334
14853	斷氣	1334
14854	旋風	1334
14855	既大	1334
14856	早排	1334
14857	春袋	1334
14858	昨天	1334
14859	普洱	1334
14860	暗爽	1334
14861	暴	1334
14862	最前	1334
14863	最愛的	1334
14864	會信	1334
14865	會想	1334
14866	會望	1334
14867	有冇事	1334
14868	有架	1334
14869	望落	1334
14870	木板	1334
14871	木馬	1334
14872	松鼠	1334
14873	林太	1334
14874	染成	1334
14875	柔順	1334
14876	校隊	1334
14877	桌面	1334
14878	條校	1334
14879	條橋	1334
14880	條氣	1334
14881	構思	1334
14882	樂仔	1334
14883	欣慰	1334
14884	欺	1334
14885	款式	1334
14886	歡	1334
14887	正直	1334
14888	段片	1334
14889	殺傷力	1334
14890	殺意	1334
14891	毀	1334
14892	每一晚	1334
14893	毒品	1334
14894	比如	1334
14895	永別	1334
14896	求情	1334
14897	沉迷	1334
14898	治	1334
14899	流落嚟	1334
14900	浩仔	1334
14901	消費	1334
14902	消除	1334
14903	淨番	1334
14904	淫笑	1334
14905	減輕	1334
14906	渴	1334
14907	溫到	1334
14908	火箭	1334
14909	火花	1334
14910	無一	1334
14911	無憂	1334
14912	無理過	1334
14913	焦	1334
14914	焦慮	1334
14915	煞	1334
14916	照應	1334
14917	煩躁	1334
14918	爆開	1334
14919	牛扒	1334
14920	牢	1334
14921	牽涉	1334
14922	猥瑣	1334
14923	王者	1334
14924	瑞士	1334
14925	用條	1334
14926	用過	1334
14927	畀返	1334
14928	登場	1334
14929	發抖	1334
14930	白千龍	1334
14931	白皙	1334
14932	白衣	1334
14933	百龍	1334
14934	直角	1334
14935	相通	1334
14936	眼袋	1334
14937	眼裡	1334
14938	知喇	1334
14939	知己	1334
14940	短訊	1334
14941	破綻	1334
14942	碰到	1334
14943	社長	1334
14944	科技創新	1334
14945	竇	1334
14946	等同	1334
14947	算好	1334
14948	粟米片	1334
14949	素	1334
14950	累積	1334
14951	細榮	1334
14952	終審	1334
14953	終究	1334
14954	組媽	1334
14955	絕技	1334
14956	絕育	1334
14957	綿	1334
14958	緊扣	1334
14959	線條	1334
14960	縮短	1334
14961	缺口	1334
14962	美人魚	1334
14963	美食	1334
14964	羞辱	1334
14965	翁艷桐	1334
14966	翌日	1334
14967	老老豆	1334
14968	聊天	1334
14969	聖誕樹	1334
14970	聰仔	1334
14971	聳	1334
14972	肉眼	1334
14973	自動波	1334
14974	自已	1334
14975	自瀆	1334
14976	至終	1334
14977	興祝	1334
14978	艾爾頓	1334
14979	若有	1334
14980	茅	1334
14981	莫	1334
14982	萬物	1334
14983	蒙	1334
14984	蔣震滔	1334
14985	虛脫	1334
14986	行人路	1334
14987	行咗去	1334
14988	行裝	1334
14989	衝上	1334
14990	衝前	1334
14991	衝返	1334
14992	見點	1334
14993	視察	1334
14994	親子	1334
14995	覺醒	1334
14996	角落頭	1334
14997	訓下	1334
14998	記低	1334
14999	詠兒	1334
15000	話個	1334
15001	誠哥	1334
15002	誤解	1334
15003	講一個	1334
15004	講要	1334
15005	識用	1334
15006	警覺	1334
15007	變強	1334
15008	讚賞	1334
15009	貝殼	1334
15010	買過	1334
15011	賓客	1334
15012	走甩	1334
15013	起步	1334
15014	超出	1334
15015	越遠	1334
15016	車主	1334
15017	軍隊	1334
15018	轉入	1334
15019	辜負	1334
15020	辯論	1334
15021	迷失	1334
15022	追魂	1334
15023	這回事	1334
15024	通宵	1334
15025	通風	1334
15026	連一個	1334
15027	遊行	1334
15028	違反	1334
15029	遵守	1334
15030	遺	1334
15031	邊講	1334
15032	郊遊	1334
15033	配上	1334
15034	重恩	1334
15035	野一	1334
15036	野豬	1334
15037	鎖上	1334
15038	鐵門	1334
15039	阿彌陀佛	1334
15040	阿爺	1334
15041	阿連	1334
15042	降頭	1334
15043	階級	1334
15044	際	1334
15045	隨身	1334
15046	雀躍	1334
15047	雨天	1334
15048	電話裏	1334
15049	震緊	1334
15050	顯示器	1334
15051	飛到	1334
15052	飯飯	1334
15053	飾物	1334
15054	養過	1334
15055	香煙	1334
15056	騙	1334
15057	骰	1334
15058	體操	1334
15059	高尚	1334
15060	高貴	1334
15061	魔法師	1334
15062	魚生	1334
15063	鹼鹼	1334
15064	默默地	1334
15065	點丫	1334
15066	點去	1334
15067	點咗下頭	1334
15068	點蟲蟲	1334
15069	黨內	1334
15070	丟掉	1333
15071	批示	1333
15072	是做	1333
15073	滬深	1333
15074	照相機	1332
15075	該劇	1332
15076	載入	1332
15077	過兩天	1332
15078	佔地	1331
15079	十天	1331
15080	工作站	1331
15081	老朋友	1331
15082	間隙	1331
15083	以及其他	1330
15084	加州	1330
15085	將由	1330
15086	我和他	1330
15087	聽完	1330
15088	飯喫	1330
15089	小胖	1329
15090	很有意思	1329
15091	我了	1329
15092	目前市場	1329
15093	笑死	1329
15094	農家	1329
15095	關鍵時刻	1329
15096	他將	1328
15097	又回到	1328
15098	喫醋	1328
15099	國航	1328
15100	地理位置	1328
15101	收費標準	1328
15102	日晚	1328
15103	明早	1328
15104	格格	1328
15105	相信自己	1328
15106	羅技	1328
15107	青菜	1328
15108	敞開	1327
15109	整個人	1327
15110	旗下的	1327
15111	藏族	1327
15112	資料片	1327
15113	電影節	1327
15114	高開	1327
15115	也該	1326
15116	企業發展	1326
15117	促成	1326
15118	合作關係	1326
15119	天蠍	1326
15120	小資	1326
15121	居室	1326
15122	黃健翔	1326
15123	万	1325
15124	也挺	1325
15125	市場營銷	1325
15126	港元	1325
15127	耗費	1325
15128	職業教育	1325
15129	延時	1324
15130	新聞媒體	1324
15131	區縣	1323
15132	執法人員	1323
15133	大院	1323
15134	我並不	1323
15135	打了個	1323
15136	日立	1323
15137	有關法律	1323
15138	橘子	1323
15139	波段	1323
15140	祕籍	1323
15141	酷睿	1323
15142	也說	1322
15143	再好	1322
15144	去想	1322
15145	天氣預報	1322
15146	小花	1322
15147	尤文	1322
15148	這個故事	1322
15149	太大的	1321
15150	徐靜蕾	1321
15151	散佈	1321
15152	昊	1321
15153	期內	1321
15154	本是	1321
15155	用不着	1321
15156	公共服務	1320
15157	大問題	1320
15158	忘卻	1320
15159	日韓	1320
15160	河道	1320
15161	獵頭	1320
15162	胡蘿蔔	1320
15163	葉片	1320
15164	被封	1320
15165	豐富多彩	1320
15166	都有自己	1320
15167	順德	1320
15168	多想	1319
15169	季後賽	1319
15170	小貝	1319
15171	我曾	1319
15172	東莞市	1319
15173	檢修	1319
15174	片區	1319
15175	節後	1319
15176	組團	1319
15177	詳見	1319
15178	讚揚	1319
15179	輔	1319
15180	主營	1318
15181	內飾	1318
15182	又是一個	1318
15183	宏觀經濟	1318
15184	情緣	1318
15185	我想你	1318
15186	能耗	1318
15187	腳印	1318
15188	迫不及待	1318
15189	都以	1318
15190	隊列	1318
15191	可以幫助	1317
15192	強烈要求	1317
15193	愛國者	1317
15194	秦皇島	1317
15195	緊接着	1317
15196	職業生涯	1317
15197	韓寒	1317
15198	事都	1316
15199	出現問題	1316
15200	小羅	1316
15201	應是	1316
15202	打進	1316
15203	湖人	1316
15204	用以	1316
15205	防汛	1316
15206	風險投資	1316
15207	騙你	1316
15208	高素質	1316
15209	低保	1315
15210	內蒙	1315
15211	前一	1315
15212	哈利波特	1315
15213	回車	1315
15214	收款	1315
15215	牴觸	1315
15216	簡要	1315
15217	魚兒	1315
15218	是世界上	1314
15219	然後又	1314
15220	發飆	1314
15221	聽我	1314
15222	下週一	1313
15223	債權	1313
15224	同城	1313
15225	哭着	1313
15226	四天	1313
15227	小李	1313
15228	彈簧	1313
15229	我和你	1313
15230	打打	1313
15231	批發市場	1313
15232	振盪	1313
15233	最小的	1313
15234	李連杰	1313
15235	檯球	1313
15236	此爲	1313
15237	稅費	1313
15238	馬自達	1313
15239	增長速度	1312
15240	增高	1312
15241	多歲	1312
15242	實事求是	1312
15243	想一想	1312
15244	握着	1312
15245	浙大	1312
15246	盛會	1312
15247	大山	1311
15248	產出	1311
15249	看球	1311
15250	破解版	1311
15251	競價	1311
15252	絕對不是	1311
15253	虛擬機	1311
15254	這條路	1311
15255	鋼管	1311
15256	駕校	1311
15257	兩會	1310
15258	工藝品	1310
15259	後方	1310
15260	病理	1310
15261	真是太	1310
15262	磷	1310
15263	與時俱進	1310
15264	詹姆斯	1310
15265	賽後	1310
15266	輔導員	1310
15267	農業生產	1310
15268	首創	1310
15269	之日	1309
15270	嚴重影響	1309
15271	教育網	1309
15272	武昌	1309
15273	溫情	1309
15274	高跟鞋	1309
15275	八一	1308
15276	分銷	1308
15277	圖中	1308
15278	地下室	1308
15279	漁業	1308
15280	立案	1308
15281	聽懂	1308
15282	與會	1308
15283	賬單	1308
15284	逝世	1308
15285	黨組	1308
15286	不怎麼樣	1307
15287	不變的	1307
15288	到這	1307
15289	十多年	1307
15290	宜昌	1307
15291	很短	1307
15292	濰坊	1307
15293	生豬	1307
15294	直轄市	1307
15295	科學研究	1307
15296	義務教育	1307
15297	臺式	1307
15298	車裏	1307
15299	軟件開發	1307
15300	那還	1307
15301	飯後	1307
15302	區政府	1306
15303	古鎮	1306
15304	必不可少	1306
15305	經商	1306
15306	公測	1305
15307	插座	1305
15308	放不下	1305
15309	旗艦	1305
15310	淫穢	1305
15311	那臺	1305
15312	填報	1304
15313	從業	1304
15314	水裏	1304
15315	湖南衛視	1304
15316	澱粉	1304
15317	說一句	1304
15318	這幾	1304
15319	協調發展	1303
15320	好嘛	1303
15321	監督檢查	1303
15322	第一節	1303
15323	繳	1303
15324	萬名	1303
15325	過不去	1303
15326	那幫	1303
15327	內容均	1302
15328	北京奧運	1302
15329	去的	1302
15330	場館	1302
15331	比方	1302
15332	江門	1302
15333	混淆	1302
15334	產業結構	1302
15335	窯	1302
15336	紅利	1302
15337	被抓	1302
15338	週歲	1302
15339	需求量	1302
15340	預案	1302
15341	風溼	1302
15342	伴有	1301
15343	呆呆	1301
15344	周迅	1301
15345	啓蒙	1301
15346	完備	1301
15347	工業園	1301
15348	張傑	1301
15349	用戶可以	1301
15350	研究成果	1301
15351	社會保險	1301
15352	經絡	1301
15353	先說	1300
15354	哈佛	1300
15355	太少了	1300
15356	客商	1300
15357	幫幫忙	1300
15358	收藏夾	1300
15359	有才	1300
15360	沒做	1300
15361	說句	1300
15362	贊助商	1300
15363	鄂	1300
15364	你想要	1299
15365	前幾年	1299
15366	多少次	1299
15367	富士康	1299
15368	很多次	1299
15369	春運	1299
15370	最簡單的	1299
15371	爲所欲爲	1299
15372	牆面	1299
15373	經受	1299
15374	聽課	1299
15375	購車	1299
15376	閥門	1299
15377	雷鋒	1299
15378	中國石油	1298
15379	兩場	1298
15380	友情鏈接	1298
15381	執照	1298
15382	玩耍	1298
15383	白馬	1298
15384	粉紅色	1298
15385	華裔	1298
15386	黑龍	1298
15387	點播	1298
15388	動脈	1297
15389	均屬	1297
15390	大地震	1297
15391	幾千年	1297
15392	新聞網	1297
15393	還有沒有	1297
15394	京劇	1296
15395	你哦	1296
15396	即爲	1296
15397	又見	1296
15398	成就感	1296
15399	支部	1296
15400	照着	1296
15401	綜合徵	1296
15402	同爲	1295
15403	城市裏	1295
15404	社會化	1295
15405	負面影響	1295
15406	部部長	1295
15407	降至	1295
15408	共同努力	1294
15409	創造力	1294
15410	千古	1294
15411	就如	1294
15412	特約	1294
15413	用它	1294
15414	申請表	1294
15415	管理規定	1294
15416	該縣	1294
15417	辯	1294
15418	部委	1294
15419	喫肉	1293
15420	幫派	1293
15421	插上	1293
15422	都可	1293
15423	高新區	1293
15424	上崗	1292
15425	並能	1292
15426	九江	1292
15427	可分爲	1292
15428	家門口	1292
15429	短短的	1292
15430	示例	1292
15431	第三季度	1292
15432	美聯儲	1292
15433	養護	1292
15434	不睡	1291
15435	來啦	1291
15436	內線	1291
15437	拿錢	1291
15438	算什麼	1291
15439	網格	1291
15440	行政機關	1291
15441	評比	1291
15442	辛勤	1291
15443	高中生	1291
15444	互助	1290
15445	仔細看	1290
15446	低位	1290
15447	喬丹	1290
15448	國家標準	1290
15449	在華	1290
15450	學着	1290
15451	很幸福	1290
15452	纔會有	1290
15453	設置爲	1290
15454	買方	1290
15455	開封	1290
15456	之久	1289
15457	全額	1289
15458	常委	1289
15459	慢慢來	1289
15460	掏錢	1289
15461	文化遺產	1289
15462	百科	1289
15463	經理人	1289
15464	配偶	1289
15465	面的	1289
15466	控制面板	1288
15467	給它	1288
15468	不哭	1287
15469	低點	1287
15470	商學院	1287
15471	怎樣才能	1287
15472	故宮	1287
15473	有較大	1287
15474	產品線	1287
15475	荷花	1287
15476	首款	1287
15477	上證	1286
15478	二十多	1286
15479	最不	1286
15480	班裏	1286
15481	管理中心	1286
15482	紀委	1286
15483	要向	1286
15484	請聯繫	1286
15485	保鏢	1285
15486	只說	1285
15487	城市化	1285
15488	奧地利	1285
15489	女大學生	1285
15490	威望	1285
15491	救市	1285
15492	明代	1285
15493	理事會	1285
15494	要爲	1285
15495	請先	1285
15496	重新啓動	1285
15497	五筆	1284
15498	佈線	1284
15499	出廠	1284
15500	小戶型	1284
15501	工作時間	1284
15502	放寬	1284
15503	是中國人	1284
15504	活該	1284
15505	翻唱	1284
15506	功耗	1283
15507	叫了	1283
15508	國慶節	1283
15509	好可愛	1283
15510	張力	1283
15511	整數	1283
15512	有你	1283
15513	湛江	1283
15514	管他	1283
15515	見不到	1283
15516	上千	1282
15517	也已	1282
15518	但不能	1282
15519	劉亦菲	1282
15520	同仁	1282
15521	地稅	1282
15522	小泉	1282
15523	年產	1282
15524	活了	1282
15525	深層次	1282
15526	那本	1282
15527	靈活性	1282
15528	鬥地主	1282
15529	鮮活	1282
15530	不累	1281
15531	勉爲其難	1281
15532	十分重要	1281
15533	卻不能	1281
15534	帷幕	1281
15535	成品油	1281
15536	祕方	1281
15537	西安市	1281
15538	跟不上	1281
15539	通車	1281
15540	過快	1281
15541	主要包括	1280
15542	代辦	1280
15543	低收入	1280
15544	別讓	1280
15545	到處都是	1280
15546	另一位	1280
15547	巴掌	1280
15548	很愛	1280
15549	拖拉機	1280
15550	民用	1280
15551	漂泊	1280
15552	睡到	1280
15553	競爭優勢	1280
15554	覺的	1280
15555	麥蒂	1280
15556	孫悟空	1279
15557	就差	1279
15558	揭祕	1279
15559	舊的	1279
15560	護膚品	1279
15561	使用權	1278
15562	唱片公司	1278
15563	回饋	1278
15564	廣播電視	1278
15565	海南省	1278
15566	無法使用	1278
15567	生物學	1278
15568	發展前景	1278
15569	竹子	1278
15570	膠片	1278
15571	造價	1278
15572	共產黨員	1277
15573	初三	1277
15574	可以獲得	1277
15575	喫好	1277
15576	坐下來	1277
15577	持平	1277
15578	毫無疑問	1277
15579	複查	1277
15580	車手	1277
15581	高二	1277
15582	副教授	1276
15583	卻沒	1276
15584	多頭	1276
15585	專爲	1276
15586	沒聽	1276
15587	火箭隊	1276
15588	發展規劃	1276
15589	編織	1276
15590	總書記	1276
15591	翟	1276
15592	職能部門	1276
15593	計算器	1276
15594	評議	1276
15595	重要原因	1276
15596	項目組	1276
15597	什麼用	1275
15598	十年前	1275
15599	回訪	1275
15600	少喫	1275
15601	排查	1275
15602	擱	1275
15603	沒有發現	1275
15604	祿	1275
15605	考勤	1275
15606	那也是	1275
15607	項目建設	1275
15608	不確定性	1274
15609	個人意見	1274
15610	入黨	1274
15611	城市規劃	1274
15612	小結	1274
15613	就買	1274
15614	萬餘	1274
15615	虔誠	1274
15616	倒計時	1273
15617	到帳	1273
15618	可以找到	1273
15619	大雪	1273
15620	守着	1273
15621	放送	1273
15622	新開	1273
15623	清香	1273
15624	真要	1273
15625	管理體制	1273
15626	陳冠希	1273
15627	兩百	1272
15628	割肉	1272
15629	喫苦	1272
15630	救濟	1272
15631	一整天	1271
15632	併發症	1271
15633	喫喝	1271
15634	很熱	1271
15635	惱火	1271
15636	打分	1271
15637	擴建	1271
15638	絢麗	1271
15639	統計數據	1271
15640	辨別	1271
15641	鍛造	1271
15642	開發人員	1271
15643	陽性	1271
15644	口袋裏	1270
15645	嬰幼兒	1270
15646	效果圖	1270
15647	文明用語	1270
15648	暗黑	1270
15649	替我	1270
15650	果子	1270
15651	樣板	1270
15652	漲跌	1270
15653	第四章	1270
15654	美酒	1270
15655	計生	1270
15656	中國第一	1269
15657	先進性	1269
15658	啦啦啦	1269
15659	喧囂	1269
15660	嘆了	1269
15661	回購	1269
15662	里程	1269
15663	你很	1268
15664	全國人大	1268
15665	創新高	1268
15666	張先生	1268
15667	曾是	1268
15668	村長	1268
15669	端午節	1268
15670	素養	1268
15671	佛山市	1267
15672	全國性	1267
15673	學分	1267
15674	抄底	1267
15675	易建聯	1267
15676	是好	1267
15677	比較容易	1267
15678	癡迷	1267
15679	耗子	1267
15680	莪	1267
15681	項目經理	1267
15682	只代表	1266
15683	唐代	1266
15684	塑料袋	1266
15685	座談	1266
15686	愛情故事	1266
15687	明確規定	1266
15688	有色金屬	1266
15689	歷年	1266
15690	沒電	1266
15691	移動通信	1266
15692	聘	1266
15693	厚厚的	1265
15694	天安門	1265
15695	很嚴重	1265
15696	您要	1265
15697	新作	1265
15698	榜首	1265
15699	聽他	1265
15700	諾頓	1265
15701	近兩年	1265
15702	都來	1265
15703	八十年代	1264
15704	刊	1264
15705	合夥	1264
15706	搶佔	1264
15707	更適合	1264
15708	歲時	1264
15709	生產廠家	1264
15710	近距離	1264
15711	造反	1264
15712	閱讀全文	1264
15713	叢書	1263
15714	在某	1263
15715	屋子裏	1263
15716	我寫	1263
15717	拜仁	1263
15718	是真	1263
15719	正準備	1263
15720	民俗	1263
15721	液壓	1263
15722	產品價格	1263
15723	臺獨	1263
15724	這與	1263
15725	長三角	1263
15726	不捨	1262
15727	偏好	1262
15728	功底	1262
15729	又可以	1262
15730	可口可樂	1262
15731	器械	1262
15732	大學城	1262
15733	徐家匯	1262
15734	技術含量	1262
